,time,ETHBalance,FILBalance
81,2022-08-16 15:21:28.726,16.021134720705597,-3452.1095033799993
82,2022-08-16 15:22:56.062,14.95306789120393,-3222.874805839999
83,2022-08-16 15:22:56.062,14.949502138807658,-3222.1095033799993
84,2022-08-16 15:23:48.056,13.881665330451632,-2992.1095033799993
85,2022-08-16 15:24:46.614,13.97134495229478,-3011.4254820599995
86,2022-08-16 15:29:31.468,14.068821893377667,-3032.6423040199993
87,2022-08-16 15:29:31.487,14.148085341635097,-3049.8947788199994
88,2022-08-16 15:29:31.488,14.220375963804225,-3065.6295489399995
89,2022-08-16 15:29:31.498,15.024613183103577,-3240.6797475399994
90,2022-08-16 15:29:31.499,15.028039328640668,-3241.4254820599995
91,2022-08-16 15:29:33.292,15.032821661243062,-3242.4651993599996
92,2022-08-16 15:29:33.552,16.085958148064595,-3471.4254820599995
93,2022-08-16 15:29:46.672,16.20591192462034,-3497.4983556599996
94,2022-08-16 15:29:46.784,17.144121856104128,-3701.4254820599995
95,2022-08-16 15:29:50.401,16.088464548549346,-3471.7044481399994
96,2022-08-16 15:29:50.406,16.087182591142632,-3471.4254820599995
97,2022-08-16 15:29:51.441,15.093132681591923,-3255.1108017599995
98,2022-08-16 15:29:51.450,15.03405358166193,-3242.2546297599997
99,2022-08-16 15:29:51.451,15.030243326181136,-3241.42548206
100,2022-08-16 15:31:04.263,15.080345146848213,-3252.266573
101,2022-08-16 15:31:04.271,15.336780977157257,-3307.7544598599998
102,2022-08-16 15:31:04.274,15.817288301894052,-3411.7272004799997
103,2022-08-16 15:31:04.274,16.093182362225015,-3471.42548206
104,2022-08-16 15:31:04.707,16.15462023850835,-3484.71948206
105,2022-08-16 15:33:06.072,16.27674618059477,-3511.1148313
106,2022-08-16 15:33:06.148,16.308168644438414,-3517.90623772
107,2022-08-16 15:33:06.151,16.427780619491717,-3543.7582377199997
108,2022-08-16 15:33:06.152,16.516381338367996,-3562.9077065199995
109,2022-08-16 15:34:05.687,16.600012907073957,-3580.9811023799994
110,2022-08-16 15:34:38.568,16.706109530208074,-3603.898814819999
111,2022-08-16 15:35:04.573,16.889452731622765,-3643.5206263999994
112,2022-08-16 15:35:04.574,17.16549871505458,-3703.1761896199996
113,2022-08-16 15:35:04.574,17.770395453637793,-3833.8988148199996
114,2022-08-16 15:35:39.339,16.70733397328611,-3603.8988148199996
115,2022-08-16 15:39:30.872,17.52439703514634,-3780.2692285999997
116,2022-08-16 15:39:30.872,17.772844339793867,-3833.8988148199996
117,2022-08-16 15:39:31.236,17.855706491508464,-3851.7833006399997
118,2022-08-16 15:39:31.237,17.870029853932543,-3854.8747720399997
119,2022-08-16 15:39:31.239,17.978553117211515,-3878.29780322
120,2022-08-16 15:39:31.241,18.838477150609425,-4063.89881482
121,2022-08-16 15:40:35.158,17.77296678410167,-3833.89881482
122,2022-08-16 15:41:52.160,17.418749440208313,-3757.34984682
123,2022-08-16 15:41:52.167,16.70868086067195,-3603.89881482
124,2022-08-16 15:48:11.416,15.644517381550036,-3373.89881482
125,2022-08-16 15:53:15.894,15.75805034302498,-3398.49354236
126,2022-08-16 15:53:15.934,15.834347655075087,-3415.02188424
127,2022-08-16 15:58:10.097,14.777530834421395,-3185.02188424
128,2022-08-16 15:58:20.994,14.790933807089079,-3187.95378256
129,2022-08-16 15:58:36.360,15.844811964355483,-3417.95378256
130,2022-08-16 15:59:02.106,16.577274781347366,-3577.9935426800002
131,2022-08-16 15:59:02.113,16.89746567854385,-3647.95378256
132,2022-08-16 16:00:12.929,16.998815803069327,-3670.01875482
133,2022-08-16 16:00:12.931,17.332567662381585,-3742.6799928
134,2022-08-16 16:00:12.932,17.952351549193725,-3877.61336692
135,2022-08-16 16:00:12.936,17.953915166274133,-3877.95378256
136,2022-08-16 16:01:08.694,18.68116750924873,-4036.10085796
137,2022-08-16 16:01:08.694,18.709513170594395,-4042.2648579600004
138,2022-08-16 16:01:08.702,19.011589097082453,-4107.95378256
139,2022-08-16 16:01:09.639,19.138965875311225,-4135.64971694
140,2022-08-16 16:01:09.868,19.46379253700085,-4206.27780184
141,2022-08-16 16:01:09.889,19.60464590126651,-4236.9039928
142,2022-08-16 16:01:09.897,19.928532107932913,-4307.3275916
143,2022-08-16 16:01:09.898,20.069385472198576,-4337.95378256
144,2022-08-16 16:02:00.764,21.127304272579963,-4567.95377842
145,2022-08-16 16:02:00.788,21.1273042916225,-4567.95378256
146,2022-08-16 16:02:13.444,22.186447554124463,-4797.95378256
147,2022-08-16 16:06:02.522,23.082553162790646,-4993.9082943
148,2022-08-16 16:11:03.626,23.14522920002862,-5007.6442623
149,2022-08-16 16:19:02.076,23.99615085350613,-5194.34855952
150,2022-08-16 16:19:02.081,24.193474919136055,-5237.6442623
151,2022-08-16 16:19:02.808,24.215025116975475,-5242.37157742
152,2022-08-16 16:19:03.039,24.739270420836995,-5357.37157742
153,2022-08-16 16:19:03.041,25.241965510083244,-5467.64425862
154,2022-08-16 16:19:23.436,26.290333658821325,-5697.6442554000005
155,2022-08-16 16:19:23.436,26.29033367349848,-5697.64425862
156,2022-08-16 16:22:34.603,26.359554597773087,-5712.7933825
157,2022-08-16 16:22:34.605,26.383726206132305,-5718.0833825
158,2022-08-16 16:22:34.633,26.397388419552733,-5721.0733825
159,2022-08-16 16:22:34.634,26.520110592600528,-5747.9313509799995
160,2022-08-16 16:22:34.661,26.544282200959746,-5753.221350979999
161,2022-08-16 16:22:34.672,26.578963204257757,-5760.81135098
162,2022-08-16 16:22:34.677,26.599269997341388,-5765.2555292
